amendedCelex,amendmentCelex,recordId,programKey,annex,measure,startDate,reason,schema,name,alias,weakAlias,previousName,country,nationality,jurisdiction,birthDate,birthPlace,position,passportNumber,gender,appearance,ethnicity,fatherName,motherName,incorporationDate,legalForm,sector,registrationNumber,taxNumber,idNumber,innCode,ogrnCode,kppCode,okpoCode,leiCode,swiftBic,ticker,imoNumber,mmsi,flag,address,phone,email,website,notes
32014R0269,32026R2160,1264,EU-UKR,I.PERSONS,Asset freeze,20.10.2022,"General Sayed Qureishi has been Deputy Coordinating Commander of the Islamic Revolutionary Guard Corps since October 2025. He had previously held the position of Deputy Minister of Defence at the Iranian Ministry of Defence and Armed Forces Logistics (MODAFL) since January 2024. Before that, he was the Head of the Supply, Research and Industrial Affairs Division at MODAFL and was responsible for negotiating the agreement with the Russian Federation in relation to the supply of Iranian-made unmanned aerial vehicles (UAVs) for their use in the war of aggression against Ukraine. Therefore, General Sayed Qureishi is responsible for and supporting actions which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Sayed Hojatollah QUREISHI,Sayyed Hojatolah GHOREISHI,,,,Iranian,,27.9.1964,,General; Coordinating Deputy Commander of the Islamic Revolutionary Guard Corps (since October 2025),N42881363 (Iran) expired on 10.10.2022; alt. passport D9021706 (Iran) expired on 14.7.2021; alt. passport D10007155 (Iran) expired on 17.8.2025; alt. passport A59655618 (Iran) expires on 15.9.2027; national ID no 5929869741 (Iran),male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1271,EU-UKR,I.PERSONS,Asset freeze,12.12.2022,"Brigadier General Hamid Vahedi is the air affairs adviser to the Army commander-in-chief. He served as the Commander-in-Chief of the Iranian Air Force. In this position, he is involved in decision-making concerning the Iranian Unmanned Aerial Vehicle (UAV) programme, UAV exports and defence cooperation with the Russian Federation in this area, all of which have led to Iranian UAVs being used by the Russian Federation in the war of aggression against Ukraine. Therefore, Brigadier General Hamid Vahedi is supporting actions which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Hamid VAHEDI,حمید واحدى,,,,Iranian,,14.4.1965,,Brigadier General; air affairs adviser to the Army commander-in-chief,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1308,EU-UKR,I.PERSONS,Asset freeze,16.12.2022,"Alexander Nekrasov is a former member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People’s Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",Person,Alexander Nikolayevich NEKRASOV,Александр Николаевич НЕКРАСОВ,,,,Russian,,20.6.1963,"Severodvinsk, former USSR (now Russian Federation)",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1312,EU-UKR,I.PERSONS,Asset freeze,16.12.2022,"Nikolay Lyubimov is a former member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People’s Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",Person,Nikolay Viktorovich LYUBIMOV,Николай Викторович ЛЮБИМОВ,,,,Russian,,21.11.1971,"Kaluga, former USSR (now Russian Federation)",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1317,EU-UKR,I.PERSONS,Asset freeze,16.12.2022,"Alexander Terentyev is a former member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People’s Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",Person,Alexander Mikhailovich TERENTYEV,Александр Михайлович ТЕРЕНТЬЕВ,,,,Russian,,13.6.1961,"Verkhny Uslon, former USSR (now Russian Federation)",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1365,EU-UKR,I.PERSONS,Asset freeze,16.12.2022,"Senior Lieutenant Olga Pismenskaya is a member of the Missile Pre-Planning unit at the Main Computing Centre of the General Staff (GVC) of Russia’s Armed Forces General Staff. In this role, she is a key figure in Russia’s missile strikes on Ukraine, including on civilian targets, throughout April to October 2022, killing over 30 people and wounding more than 100 in October 2022 alone. Senior Lieutenant Olga Pismenskaya is thus a natural person responsible for, supporting or implementing actions or policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Olga PISMENSKAYA,Ольга ПИСЬМЕНСКАЯ,,,,Russian,,21.7.1996,N/D,Senior Lieutenant,,female,,,,,,,,,361902474053,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1376,EU-UKR,I.PERSONS,Asset freeze,16.12.2022,"Lieutenant Colonel Anton Timoshinov is a Commander of the Missile Pre-Planning unit at the Main Computing Centre of the General Staff (GVC) of Russia’s Armed Forces General Staff. In this role, he is a key figure in Russia’s missile strikes on Ukraine, including on civilian targets, throughout April to October 2022, killing over 30 people and wounding more than 100 in October 2022 alone. Lieutenant Colonel Anton Timoshinov is thus a natural person responsible for, supporting or implementing actions or policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Anton Yurievich TIMOSHINOV,Антон Юрьевич ТИМОШИНОВ,,,,Russian,,29.1.1986,N/D,Lieutenant Colonel,,male,,,,,,,,,773128151404,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1383,EU-UKR,I.PERSONS,Asset freeze,16.12.2022,"Andrey Leonidovich Siguta is the former Russian-appointed acting head of the military-civilian administration of the Melitopol district. In his role, he supervised the seizure of Ukrainian agricultural products and grain for their transfer into Russia. Andrey Leonidovich Siguta is currently serving as Acting Minister of Agriculture and Food Policy in the occupied Zaporizhia Oblast of Ukraine and is a United Russia party member. He is therefore responsible for, supporting and implementing actions or policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Andrey Leonidovich SIGUTA,Андрей Леонидович СИГУТА/ Андрiй Леонiдович СIГУТА,,,,Ukrainian,,5.5.1979,"Berdyansk, Zaporizhzhia region, former Ukrainian SSR (now Ukraine)",,,male,,,,,,,,,2897911059 (Ukraine),,,,,,,,,,,,"26 30-letia Pobedi Blvd., Apt. 3, Melitopol, Zaporizhzhia region, Ukraine",,,,
32014R0269,32026R2160,1397,EU-UKR,I.PERSONS,Asset freeze,16.12.2022,"Igor Babushkin is the governor of Astrakhan Oblast, appointed by President Vladimir Putin. In his role as governor, Igor Babushkin manages a regional state body of the Russian Federation and is responsible for implementing state policies at regional level. He has expressed support for the illegal recognition of the so-called independence of the so-called Donetsk and Luhansk Peoples Republics and the war of aggression against Ukraine. As governor, Igor Babushkin has benefitted from President Vladimir Putin’s amendments to Russian administrative law, which allow him the option of remaining in power for additional years. Igor Babushkin is also involved in the illegal transportation of Ukrainian children to Russia and their adoption by Russian families. Igor Babushkin’s actions violate the rights of Ukrainian children and infringe Ukrainian law and administrative order. Therefore, Igor Babushkin is responsible for, supporting and implementing actions and policies which undermine the sovereignty and independence of Ukraine and stability and security in Ukraine.",Person,Igor Yuryevich BABUSHKIN,Игорь Юрьевич БАБУШКИН,,,,Russian,,5.4.1970,"Rybinsk, Yaroslavl region, former USSR (now Russian Federation)",,,male,,,,,,,,,773460814022,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1426,EU-UKR,I.PERSONS,Asset freeze,25.2.2023,"Yevgeny Primakov is the former Head of the Federal Agency for the Commonwealth of Independent States, Compatriots Living Abroad and International Humanitarian Cooperation (Rossotrudnichestvo), a federal executive body responsible for rendering state services and managing state property to support and develop international relations between the Russian Federation and the member-states of the Commonwealth of Independent States and other foreign countries, as well as in the sphere of international humanitarian cooperation. Rossotrudnichestvo actively organises international events aimed at consolidating a wider public perception of the occupied Ukrainian territories as Russian. As the Head of the organisation, Yevgeny Primakov has clearly manifested support for Russia’s war of aggression against Ukraine. He is therefore responsible for, supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Yevgeny Alexandrovich PRIMAKOV,Yevgeny Primakov Jr.; Yevgeny Sandro; Евгений Александрович ПРИМАКОВ; Евгений Примаков-младший; Евгений Сандро,,,,Russian,,29.4.1976,"Moscow, former USSR (now Russian Federation)",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
